source,ccn,providerName,legalBusinessName,ownershipType,address,city,state,zipCode,telephone,averageResidentsPerDay,nurseHoursPerResidentDay,estimatedNursingFte,facilitiesInChain,chainName,targetScore,sizeRationale,nextStep
CMS nursing home provider info,43A089,White River Health Care Center,Legal Business Name Not Available,Non profit - Corporation,515 E 8TH STREET,WHITE RIVER,SD,57579,6052593161,31.9,5.480,21.9,0,,78,31.9 residents × 5.480 nursing hours/resident/day ÷ 8h = 21.9 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,445419,OVERTON COUNTY HEALTH AND REHAB CENTER,OVERTON COUNTY HEALTH AND REHAB CENTER,Government - County,318 BILBREY STREET,LIVINGSTON,TN,38570,9318236403,79.4,4.359,43.3,0,,78,79.4 residents × 4.359 nursing hours/resident/day ÷ 8h = 43.3 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,475046,Cedar Hill Health Care Center,CEDAR HILL HEALTH CARE CORPORATION,For profit - Corporation,49 Cedar Hill Drive,Windsor,VT,05089,8026746609,34.3,4.966,21.3,0,,78,34.3 residents × 4.966 nursing hours/resident/day ÷ 8h = 21.3 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,505033,ROCKWOOD SOUTH HILL,SPOKANE UNITED METHODIST HOMES,Non profit - Church related,EAST 2903 25TH AVENUE,SPOKANE,WA,99223,5095366650,34.6,4.827,20.9,0,,78,34.6 residents × 4.827 nursing hours/resident/day ÷ 8h = 20.9 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,505232,WOODLAND CONVALESCENT CENTER,WOODLAND ENTERPRISES INC,For profit - Corporation,310 FOURTH STREET,WOODLAND,WA,98674,3602259443,45.8,3.096,17.7,0,,78,45.8 residents × 3.096 nursing hours/resident/day ÷ 8h = 17.7 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,505470,COLUMBIA LUTHERAN HOME,COLUMBIA LUTHERAN MINISTRIES,Non profit - Corporation,4700 PHINNEY AVENUE NORTH,SEATTLE,WA,98103,2066327400,69.4,5.331,46.2,0,,78,69.4 residents × 5.331 nursing hours/resident/day ÷ 8h = 46.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,515124,Pendleton Manor,"PENDLETON MANOR, INC",Non profit - Other,68 GOOD SAMARITAN DRIVE,FRANKLIN,WV,26807,3043582322,85.2,3.950,42.1,0,,78,85.2 residents × 3.950 nursing hours/resident/day ÷ 8h = 42.1 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,525396,GREENWAY MANOR,RIVER VALLEY NURSING HOME INC,For profit - Corporation,501 S WINSTED ST,SPRING GREEN,WI,53588,6085882586,47.3,2.912,17.2,0,,78,47.3 residents × 2.912 nursing hours/resident/day ÷ 8h = 17.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,525535,AUGUSTA HEALTH AND REHABILITATION,"AUGUSTA AREA HOME, INC",Non profit - Corporation,901 BRIDGE CREEK LANE,AUGUSTA,WI,54722,7152862266,36.3,4.474,20.3,0,,78,36.3 residents × 4.474 nursing hours/resident/day ÷ 8h = 20.3 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,525553,SHELL LAKE HEALTH CARE CENTER,SHELL LAKE SNF LLC,For profit - Limited Liability company,802 E CTY HWY B,SHELL LAKE,WI,54871,7154687292,41.5,3.618,18.8,0,,78,41.5 residents × 3.618 nursing hours/resident/day ÷ 8h = 18.8 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,525656,FOUR WINDS MANOR,"FOUR WINDS MANOR, INC.",For profit - Corporation,303 S JEFFERSON ST,VERONA,WI,53593,6088456465,34.5,4.840,20.9,0,,78,34.5 residents × 4.840 nursing hours/resident/day ÷ 8h = 20.9 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,525688,WI VETERANS HOME-BOLAND HALL,STATE OF WISCONSIN,Government - State,21425 E SPRING ST,UNION GROVE,WI,53182,2628786702,61.4,6.030,46.3,0,,78,61.4 residents × 6.030 nursing hours/resident/day ÷ 8h = 46.3 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,525706,"CHRISTIAN COMMUNITY HOME OF OSCEOLA, INC","CHRISTIAN COMMUNITY HOME OF OSCEOLA, INC.",Non profit - Other,2650 65TH AVE,OSCEOLA,WI,54020,7152941100,37.0,4.415,20.4,0,,78,37.0 residents × 4.415 nursing hours/resident/day ÷ 8h = 20.4 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,535050,Morning Star Care Center,MORNING STAR CARE CENTER,Government - Federal,4 North Fork Rd,Fort Washakie,WY,82514,3073326902,32.7,5.227,21.4,0,,78,32.7 residents × 5.227 nursing hours/resident/day ÷ 8h = 21.4 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,555364,SHIELDS NURSING CENTER,SHIELDS NURSING CENTERS INC,For profit - Corporation,3230 CARLSON BOULEVARD,EL CERRITO,CA,94530,5105253212,36.2,4.471,20.2,0,,78,36.2 residents × 4.471 nursing hours/resident/day ÷ 8h = 20.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,555727,Laurel Creek Health Center,NORTHERN CALIFORNIA RETIRED OFFICERS COMMUNITY,Non profit - Corporation,2800 Estates Dr.,Fairfield,CA,94533,7074321200,33.4,5.119,21.4,0,,78,33.4 residents × 5.119 nursing hours/resident/day ÷ 8h = 21.4 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,676015,MABEE HEALTH CARE CENTER,"MANOR PARK, INC",Non profit - Corporation,2208 N LOOP 250 W,MIDLAND,TX,79707,4326993401,40.6,3.763,19.1,0,,78,40.6 residents × 3.763 nursing hours/resident/day ÷ 8h = 19.1 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,676252,Avir at Veterans Memorial,Legal Business Name Not Available,For profit - Limited Liability company,1424 Fallbrook Drive,Houston,TX,77038,3467545070,98.3,3.117,38.3,0,,78,98.3 residents × 3.117 nursing hours/resident/day ÷ 8h = 38.3 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,056206,UNIVERSITY PARK HEALTHCARE CENTER,"UNIVERSITY HEALTH, LLC",For profit - Limited Liability company,230 E ADAMS BLVD,LOS ANGELES,CA,90011,2137480491,84.4,4.052,42.7,0,,77,84.4 residents × 4.052 nursing hours/resident/day ÷ 8h = 42.7 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,05A364,VILLA SIENA,Legal Business Name Not Available,Non profit - Corporation,1855 MIRAMONTE AVENUE,MOUNTAIN VIEW,CA,94040,6509616484,28.5,6.042,21.5,0,,77,28.5 residents × 6.042 nursing hours/resident/day ÷ 8h = 21.5 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,065163,EBEN EZER LUTHERAN CARE CENTER,EBEN EZER LUTHERAN CARE CENTER,Non profit - Corporation,122 HOSPITAL RD,BRUSH,CO,80723,9708422861,82.1,4.216,43.3,0,,77,82.1 residents × 4.216 nursing hours/resident/day ÷ 8h = 43.3 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,065316,HILLCREST CARE CENTER,"WRAY COMMUNITY LONG TERM CARE, INC.",Government - Hospital district,360 CANYON RIDGE DR,WRAY,CO,80758,9703324856,41.1,3.494,18.0,0,,77,41.1 residents × 3.494 nursing hours/resident/day ÷ 8h = 18.0 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,075290,WHITNEY CENTER,WHITNEY CENTER INC.,Non profit - Corporation,200 LEEDER HILL DR,HAMDEN,CT,06517,2032816745,49.2,2.627,16.2,0,,77,49.2 residents × 2.627 nursing hours/resident/day ÷ 8h = 16.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,075414,HAVENCARE AT HANCOCK HALL,HANCOCK OPCO LLC,For profit - Corporation,31 STAPLES ST,DANBURY,CT,06810,2037949466,90.5,3.639,41.2,0,,77,90.5 residents × 3.639 nursing hours/resident/day ÷ 8h = 41.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,115414,HARBORVIEW HEALTH SYSTEMS JESUP,HARBORVIEW JESUP LLC,For profit - Limited Liability company,1090 W ORANGE ST,JESUP,GA,31545,9124276858,86.3,3.910,42.2,0,,77,86.3 residents × 3.910 nursing hours/resident/day ÷ 8h = 42.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,115775,PRESBYTERIAN VILLAGE - ATHENS,"WESTMINSTER PRESBYTERIAN HOMES, INC",Non profit - Corporation,1400 LIVE OAK LN BLDG 100,ATHENS,GA,30606,7067397690,34.1,4.740,20.2,0,,77,34.1 residents × 4.740 nursing hours/resident/day ÷ 8h = 20.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,146066,ALPINE FIRESIDE HEALTH CENTER,ALPINE FIRESIDE HEALTH CENTER LTD,For profit - Corporation,3650 NORTH ALPINE ROAD,ROCKFORD,IL,61114,8158777408,34.3,4.730,20.3,0,,77,34.3 residents × 4.730 nursing hours/resident/day ÷ 8h = 20.3 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,146197,JENNINGS TERRACE,JENNINGS TERRACE,Non profit - Corporation,275 SOUTH LASALLE,AURORA,IL,60505,6308976947,45.8,2.951,16.9,0,,77,45.8 residents × 2.951 nursing hours/resident/day ÷ 8h = 16.9 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,165254,Oakview Nursing Home,OAKVIEW INC,For profit - Corporation,511 East Center,Conrad,IA,50621,6413662212,41.6,3.417,17.8,0,,77,41.6 residents × 3.417 nursing hours/resident/day ÷ 8h = 17.8 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,165442,Woodland Terrace,BARTELS LUTHERAN HOME,Non profit - Corporation,1922 Fifth Avenue NW,Waverly,IA,50677,3193524540,79.4,4.436,44.0,0,,77,79.4 residents × 4.436 nursing hours/resident/day ÷ 8h = 44.0 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,165492,Lakeside Lutheran Home,LAKESIDE LUTHERAN HOME,Non profit - Corporation,301 North Lawler Street,Emmetsburg,IA,50536,7128524060,37.6,4.113,19.3,0,,77,37.6 residents × 4.113 nursing hours/resident/day ÷ 8h = 19.3 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,165593,Scottish Rite Park Inc,SCOTTISH RITE PARK INC,Non profit - Corporation,2909 Woodland Avenue,Des Moines,IA,50312,5152744614,32.0,5.148,20.6,0,,77,32.0 residents × 5.148 nursing hours/resident/day ÷ 8h = 20.6 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,175399,CHENEY GOLDEN AGE HOME,CHENEY GOLDEN AGE HOME INC,Non profit - Corporation,724 N MAIN,CHENEY,KS,67025,3165403691,37.4,4.176,19.5,0,,77,37.4 residents × 4.176 nursing hours/resident/day ÷ 8h = 19.5 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,17E034,PROTECTION VALLEY MANOR,Legal Business Name Not Available,Non profit - Corporation,600 S BROADWAY,PROTECTION,KS,67127,6206224261,38.4,3.995,19.2,0,,77,38.4 residents × 3.995 nursing hours/resident/day ÷ 8h = 19.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,185260,Little Sisters of the Poor,HOME FOR THE AGED OF THE LITTLE SISTERS OF THE POOR INC,Non profit - Corporation,15 Audubon Plaza Drive,Louisville,KY,40217,5026362300,29.2,5.894,21.5,0,,77,29.2 residents × 5.894 nursing hours/resident/day ÷ 8h = 21.5 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,195508,"St. Francisville Nursing and Rehab, LLC",ST FRANCISVILLE NURSING AND REHAB LLC,For profit - Corporation,15243 LA HWY 10,SAINT FRANCISVILLE,LA,70775,2256353346,104.6,2.853,37.3,0,,77,104.6 residents × 2.853 nursing hours/resident/day ÷ 8h = 37.3 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,205114,HIGH VIEW REHABILITATION AND LIVING CENTER,HIGH VIEW MANOR,For profit - Corporation,517 RIVERVIEW ST,MADAWASKA,ME,04756,2077283338,37.4,4.085,19.1,0,,77,37.4 residents × 4.085 nursing hours/resident/day ÷ 8h = 19.1 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,215259,PICKERSGILL RETIREMENT COMMUNITY,"PICKERSGILL, INC.",Non profit - Corporation,615 CHESTNUT AVENUE,TOWSON,MD,21204,4108257423,31.4,5.432,21.3,0,,77,31.4 residents × 5.432 nursing hours/resident/day ÷ 8h = 21.3 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,225531,Sudbury Pines Extended Care,SUDBURY PINES EXTENDED CARE FACILITY,For profit - Corporation,642 BOSTON POST ROAD,SUDBURY,MA,01776,6175126625,85.6,3.973,42.5,0,,77,85.6 residents × 3.973 nursing hours/resident/day ÷ 8h = 42.5 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,235033,Bay Bluffs-Emmet County Medical Care Facility,EMMET COUNTY MEDICAL CARE FACILITY,Government - County,750 East Main Street,Harbor Springs,MI,49740,2315262161,72.2,5.141,46.4,0,,77,72.2 residents × 5.141 nursing hours/resident/day ÷ 8h = 46.4 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,235213,Allegan County Medical Care Facility,COUNTY OF ALLEGAN,Government - County,3265 122nd Ave R2,Allegan,MI,49010,2696732102,31.2,5.349,20.9,0,,77,31.2 residents × 5.349 nursing hours/resident/day ÷ 8h = 20.9 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,235475,Beaconshire Nursing Centre,"NORTHWEST PARTNERS, LLC",For profit - Individual,21630 Hessel,Detroit,MI,48219,3135348400,95.2,3.375,40.2,0,,77,95.2 residents × 3.375 nursing hours/resident/day ÷ 8h = 40.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,245063,ST ANTHONY PARK HOME INC,ST ANTHONY PARK HOME INC,For profit - Corporation,2237 COMMONWEALTH AVENUE,SAINT PAUL,MN,55108,6516323503,74.9,4.876,45.6,0,,77,74.9 residents × 4.876 nursing hours/resident/day ÷ 8h = 45.6 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,245431,FIELD CREST CARE CENTER,VILLAGE OF HAYFIELD,Government - City,318 SECOND STREET NORTHEAST,HAYFIELD,MN,55940,5074773266,32.1,5.286,21.2,0,,77,32.1 residents × 5.286 nursing hours/resident/day ÷ 8h = 21.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,245465,Galeon,COMMUNITY MEMORIAL HOME AT OSAKIS MINN INCORPORATED,Non profit - Corporation,410 WEST MAIN STREET,OSAKIS,MN,56360,3208592142,31.3,5.369,21.0,0,,77,31.3 residents × 5.369 nursing hours/resident/day ÷ 8h = 21.0 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,245548,Tuff Memorial Home,TUFF MEMORIAL HOME,Non profit - Corporation,505 EAST 4TH STREET,HILLS,MN,56138,5079623275,38.6,3.954,19.1,0,,77,38.6 residents × 3.954 nursing hours/resident/day ÷ 8h = 19.1 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,255323,GREENBRIAR NURSING CENTER,"GREENBRIAR NURSING CENTER, INC.",For profit - Corporation,4347 WEST GAY ROAD,DIBERVILLE,MS,39540,2283928484,88.7,3.780,41.9,0,,77,88.7 residents × 3.780 nursing hours/resident/day ÷ 8h = 41.9 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,265755,RICHLAND CARE CENTER INC,"RICHLAND CARE CENTER, INC.",Non profit - Corporation,400 TRI-COUNTY LANE,RICHLAND,MO,65556,5737653243,45.6,2.948,16.8,0,,77,45.6 residents × 2.948 nursing hours/resident/day ÷ 8h = 16.8 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,265756,BETHESDA SOUTHGATE,BETHESDA LONG TERM CARE INC,Non profit - Corporation,5943 TELEGRAPH ROAD,SAINT LOUIS,MO,63129,3148462000,81.5,4.321,44.0,0,,77,81.5 residents × 4.321 nursing hours/resident/day ÷ 8h = 44.0 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
