source,ccn,providerName,ownershipType,address,city,state,zipCode,telephone,medicareEpisodesProxy,targetScore,sizeRationale,nextStep
CMS home health provider info,559724,LIVERPOOL HOME CARE SERVICES,-,2828 E FOOTHILL BLVD SUITE 202B,PASADENA,CA,91107,6267103635,201,79,201 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,753106,"ENVIGORATI, LLC",PROPRIETARY,"155 E CAMPBELL AVE, SUITE 224",CAMPBELL,CA,95008,4087808506,197,79,197 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,753121,ARROWHEAD HOME INC,-,"639 SOUTH GLENWOOD PLACE, UNIT 118",BURBANK,CA,91506,-,192,79,192 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,753124,"LOUISE HOME HEALTH CARE, INC.",-,"16541 GOTHARD ST., SUITE 106",HUNTINGTON BEACH,CA,92647,6572049255,706,79,706 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,753179,ALLIANCE HOME HEALTH GROUP,-,21900 BURBANK BLVD SUITE 116,WOODLAND HILLS,CA,91367,-,195,79,195 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,757002,SAFE CARE HOME HEALTH INC,-,815 S CENTRAL AVE SUITE 1A,GLENDALE,CA,91204,2134882080,202,79,202 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,757041,"PRONTO HEALTHCARE, INC",-,4717 VAN NUYS BLVD PH-2,SHERMAN OAKS,CA,91403,8185627665,199,79,199 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,757069,"EMPIRE HOME HEALTH CARE, INC.",PROPRIETARY,"18305 SHERMAN WAY,",RESEDA,CA,91335,7472649001,201,79,201 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,757078,SOCAL DIRECT HOME HEALTH,PROPRIETARY,7831 FOOTHILL BLVD SUITE B,SUNLAND,CA,91040,8182100185,192,79,192 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,757114,SANCTUARY HOME HEALTH,-,4370 AUBURN BLVD,SACRAMENTO,CA,95841,9169037107,203,79,203 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,757154,"SUPREME HOME CARE SERVICES, INC.",-,100 N BRAND BLVD STE 416,GLENDALE,CA,91203,8188589171,200,79,200 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,757193,SKILLED SERVICES HOME HEALTH,-,17200 VENTURA BLVD,ENCINO,CA,91316,-,195,79,195 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,757241,"HIGH QUALITY CARE FOR ALL, INC.",-,3360 BARHAM BLVD,LOS ANGELES,CA,90068,8887281271,195,79,195 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,757244,"SAINT AMARAS HOME HEALTH CARE, INC.",-,4629 VAN NUYS BLVD SUITE A,SHERMAN OAKS,CA,91403,7472023655,200,79,200 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,757312,"SOUTH COUNTY HOME HEALTH, INC.",-,2 S POINTE DR,LAKE FOREST,CA,92630,-,194,79,194 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,757321,"FIRST DOC HOME HEALTH, INC.",-,440 WESTERN AVE SUITE 102,GLENDALE,CA,91201,8186491107,199,79,199 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,757403,PERFECT HOME CARE,-,"1010 W. MAGNOLIA BLVD., UNIT 117",BURBANK,CA,91506,7472009200,193,79,193 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,067004,NORTHWEST COLORADO HEALTH,NON-PROFIT,1475 PINE GROVE DR STE 202,STEAMBOAT SPRINGS,CO,80487,9708791632,201,79,201 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,067280,SANGRE DE CRISTO COMMUNITY CARE LLC,NON-PROFIT,207 COLORADO AVE STE B,LA JUNTA,CO,81050,7192543661,708,79,708 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,067491,CHOICE HEALTH AT HOME,PROPRIETARY,6041 S SYRACUSE WAY,GREENWOOD VILLAGE,CO,80111,7193013004,198,79,198 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,067582,ACE HOME HEALTHCARE LLC,PROPRIETARY,4582 S ULSTER ST STE 206,DENVER,CO,80237,7209098180,194,79,194 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,077225,"VISITING NURSE SERVICES, INC OF SO CT",PROPRIETARY,24 SCOTT STREET,HAMDEN,CT,06514,2032815500,708,79,708 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,077240,ATHENA HOME HEALTH & HOSPICE,PROPRIETARY,135 SOUTH ROAD,FARMINGTON,CT,06032,2032349355,195,79,195 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,077278,HEALTH CARE CONNECTORS LLC,PROPRIETARY,1 SOUND SHORE DR STE 201,GREENWICH,CT,06830,2034890919,697,79,697 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,107614,VISITING NURSE ASSOCIATION OF FLORIDA INC,NON-PROFIT,5650 BRECKENRIDGE PARK DR STE 216,TAMPA,FL,33610,7722861844,702,79,702 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,107670,CATHOLIC HOME HEALTH SERVICES OF MIAMI-DADE COUNTY,NON-PROFIT,14875 NW 77TH AVE STE 201,MIAMI LAKES,FL,33014,3058990400,200,79,200 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,107704,TEHC LLC,PROPRIETARY,7899 BAYMEADOWS WAY STE 100,JACKSONVILLE,FL,32256,9047221112,704,79,704 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,107767,CARE FORCE INC,PROPRIETARY,5801 NW 151 ST STE 304,MIAMI LAKES,FL,33014,-,698,79,698 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,108371,CONFIDENT CARE OF FLORIDA CORP,PROPRIETARY,9428 BAYMEADOWS RD STE 230,JACKSONVILLE,FL,32256,-,702,79,702 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,109444,PALM GARDEN HOME HEALTH,PROPRIETARY,3306 SW 26TH AVE STE 401,OCALA,FL,34471,3528774120,203,79,203 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,109773,PALM BEACH HOME HEALTH AGENCY,PROPRIETARY,4722 NW BOCA RATON BLVD STE C-108,BOCA RATON,FL,33431,5612107233,202,79,202 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,683166,PROHEALTH HOME HEALTH SERVICES INC,PROPRIETARY,360 CENTRAL AVE STE 1170,SAINT PETERSBURG,FL,33701,7272026820,705,79,705 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,117068,UNIVERSITY HOME HEALTH SERVICES,PROPRIETARY,1101 N LIBERTY STREET,WAYNESBORO,GA,30830,7065547013,699,79,699 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,117142,ADORATION HOME HEALTH,PROPRIETARY,"1710 BOULEVARD SQUARE, SUITE C",WAYCROSS,GA,31501,9122831262,193,79,193 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,167192,CHEROKEE REGIONAL HOME HEALTH,NON-PROFIT,212 E BOW DRIVE,CHEROKEE,IA,51012,7122256459,201,79,201 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,167283,ADVANCED HOME HEALTH CARE INC,PROPRIETARY,550 ROOSEVELT AVENUE,BURLINGTON,IA,52601,3197536270,198,79,198 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,137119,EDEN HOME HEALTH -IDAHOFALLS,PROPRIETARY,2540 CHANNING WAY,IDAHO FALLS,ID,83404,2085231980,703,79,703 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,137120,MISSION HOME HEALTH OF IDAHO FALLS,PROPRIETARY,"3242 WOODRUFF AVE, STE B",IDAHO FALLS,ID,83404,2085237441,698,79,698 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,137141,SALMON VALLEY HOME HEALTH LLC,PROPRIETARY,404 COURTHOUSE DRIVE,SALMON,ID,83467,2089938050,199,79,199 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,147221,CASS COUNTY HOME HEALTH AGENCY,GOVERNMENT OPERATED,331 SOUTH MAIN STREET,VIRGINIA,IL,62691,2174523057,200,79,200 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
